REPORTID,ID,KATEGORIE,SORTIERUNG,TEXT
"186e62769ecroot","374047035656499","Lehrinhalte",17,"•	Methoden und Instrumente des (klassischen und agilen) Projektmanagements, Kreativitätstechniken, Methoden und Instrumente des Ideen- und Innovationsmanagements
•	Tools für die Erhebung, Beschreibung, Priorisierung und Bewertung, Learning Analytics
•	Tools für die Auswahl digitaler Konzepte/Lösungen etc.: Produktrecherche, Ausschreibung, Auswertung, Longlist, An-bieterpräsentationen, Teststellungen, Verträge, Auswahlkriterien, Auswahlentscheidungen
•	Einführung digitaler Konzepte/Lösungen etc.: Einführungs- und Pilotphasen, Entwicklung und Definition von Lernräu-men, Roll-out Phasen und Begleitung, Feedback-Loops, Abschluss Einführungsphase
•	Etablierung digitaler Konzepte/Lösungen etc.: Etablierung der Lern-Räume, Feedback-Loops und Weiterentwicklung des Systems"
"186e62769ecroot","374047054636274","Besonderheiten",14,"Das Modul ist nicht im Zertifikatsprogramm belegbar.

Bachelorabschluss mit 180 ECTS"
"186e62769ecroot","374047054636274","Fachkompetenz",4,"-"
"186e62769ecroot","374047054636274","Handlungskompetenz",11,"Die Studierenden haben ein integratives Verständnis entwickelt, wie digitale Lösungskonzepte in interdisziplinären Kontexten ethisch verantwortlich geplant, umgesetzt und bewertet werden können. Sie haben Eigeninitiative sowie eine unternehmerische, interdisziplinäre und ausgeprägte Lernkompetenz entwickelt."
"186e62769ecroot","374047054636274","Lehrform",47,"-"
"186e62769ecroot","374047054636274","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","374047054636274","Literatur",31,"-"
"186e62769ecroot","374047054636274","Methodenkompetenz",40,"-"
"186e62769ecroot","374047054636274","Personale und Soziale Kompetenz",41,"-"
"186e62769ecroot","374047054636274","Sachkompetenz",5,"-"
"186e62769ecroot","374047054636274","Selbstkompetenz",8,"Die Studierenden sind sich unterschiedlicher Rollenerwartungen im Kontext der Digitalisierung in der Sozialen Arbeit bewusst und können diese in ihrem Handeln berücksichtigen. Sie verfügen über eigene Wertvorstellungen im Zusammenhang mit den (ethischen) Herausforderungen die die Digitalisierung der Sozialen Arbeit und können diese vertreten. Sie haben eine ihrer (zukünftigen) Position ange-messene Handlungs- und Entscheidungsfähigkeit entwickelt und verfügen über die Offenheit, in interdisziplinären Kontexten, das jeweils angemessene Prob-lemlösungspotential für gemeinsam erarbeitete Zielstellungen zu bestimmen."
"186e62769ecroot","374047054636274","Sozial-ethische Kompetenz",7,"Die Studierenden begreifen die Auswirkungen der Digitalisierung auf die Soziale Arbeit sowie auf die Gesellschaft insgesamt (auch) als ethische Herausforderung. Sie können die Praxis der Sozialen Arbeit sowie ihr Handeln ethisch reflektieren und in Bezug auf berufsethische Standards bewerten."
"186e62769ecroot","374047054636274","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","374047054636274","Voraussetzungen",23,"-"
"186e62769ecroot","374047054636274","Wissenskompetenz",10,"Die Studierenden können ein Praxisprojekt selbstständig planen und durchführen sowie den Projektverlauf und -erfolg bewerten. Sie kennen Tools zur Ermittlung von Anforderungen an digitale Lösungen sowie zur Auswahl, Einführung und Etablierung digitaler Lösungen."
"186e62769ecroot","376905669029610","Besonderheiten",14,"Das Modul ist nicht im Zertifikatsprogramm belegbar. 

Im Rahmen des Moduls wird die Möglichkeit eines persönlichen Einzel-Coachings angeboten. Die Terminvereinbarung erfolgt individuell mit den Coaches."
"186e62769ecroot","376905669029610","Fachkompetenz",4,"-"
"186e62769ecroot","376905669029610","Handlungskompetenz",11,"- Die Studierenden sind in der Lage, eigene Ressourcen, Stärken und Schwächen zu erkennen, zu analysieren und daraus Konsequenzen zu ziehen. 
- Sie vermögen die im Masterstudiengang erworbenen fachlichen Kompetenzen im Sinne eines Transfers für die eigene berufliche Entwicklung zu nutzen.  
"
"186e62769ecroot","376905669029610","Lehrform",47,"-"
"186e62769ecroot","376905669029610","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","376905669029610","Literatur",31,"-"
"186e62769ecroot","376905669029610","Methodenkompetenz",40,"• Die Studierenden haben sich mit ihren Kompetenzen und sowohl den Möglichkeiten als auch den Notwendigkeiten einer Weiterentwicklung ihrer professionellen Persönlichkeit auseinandergesetzt.
• Sie vermögen die eigene professionellen Persönlichkeit und die Anforderungen des beruflichen Alltags kritisch aufeinander zu beziehen.
• Sie haben Wege entwickelt, zu einer für sie angemessenen Work-Life-Balance zu gelangen.
"
"186e62769ecroot","376905669029610","Personale und Soziale Kompetenz",41,"• Die Studierenden können in Feedbackprozessen ebenso transparent wie wertschätzend sowohl mit eigenen Stärken und Schwächen als auch mit den Stärken und Schwächen von Kollegen/innen und Vorgesetzten umgehen"
"186e62769ecroot","376905669029610","Sachkompetenz",5,"-"
"186e62769ecroot","376905669029610","Selbstkompetenz",8,"- Die Studierenden haben sich mit ihren Kompetenzen und sowohl den Möglichkeiten als auch den Notwendigkeiten einer Weiterentwicklung ihrer professionellen Persönlichkeit auseinandergesetzt.
- Sie vermögen die eigene professionellen Persönlichkeit und die Anforderungen des beruflichen Alltags kritisch aufeinander zu beziehen.
- Sie haben Wege entwickelt, zu einer für sie angemessenen Work-Life-Balance zu gelangen.
"
"186e62769ecroot","376905669029610","Sozial-ethische Kompetenz",7,"- Die Studierenden können in Feedbackprozessen ebenso transparent wie wertschätzend sowohl mit eigenen Stärken und Schwächen als auch mit den Stärken und Schwächen von Kolleg*innen und Vorgesetzten umgehen"
"186e62769ecroot","376905669029610","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","376905669029610","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
Die Voraussetzung zur Teilnahme am Modul im Rahmen des Zertifikatsprogramms erfüllt, wer über eine in der Regel mindestens einjährige einschlägige Berufserfahrung verfügt, die zeitlich nach dem Erwerb des Abschlusses des Hochschulstudiums liegt. Die Mindestqualifikation muss Niveau 6 des DQR entsprechen.
"
"186e62769ecroot","376905669029610","Wissenskompetenz",10,"- Die Studierenden kennen Konzepte der Kompetenz- u. Potenzialanalyse, der kollegialen Beratung und der Entwicklung von Berufsperspektiven. 
"
"186e62769ecroot","376905701855620","Besonderheiten",14,"Das Modul ist nicht im Zertifikatsprogramm belegbar."
"186e62769ecroot","376905701855620","Fachkompetenz",4,"-"
"186e62769ecroot","376905701855620","Handlungskompetenz",11,"- Die Studierenden sind in der Lage, mit Akteuren unterschiedlicher, über die Soziale Arbeit hinausgehenden Ressorts, zusammenzuarbeiten. 
- Sie verfügen über Methoden und Verfahren der Moderation, der Verhandlungsführung, der Konfliktbearbeitung sowie der Beteiligung von großen Gruppen. 
"
"186e62769ecroot","376905701855620","Lehrform",47,"-"
"186e62769ecroot","376905701855620","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","376905701855620","Literatur",31,"-"
"186e62769ecroot","376905701855620","Methodenkompetenz",40,"- Die Studierenden sind in der Lage, ihre persönlichen Stärken und Schwächen in diesen Kompetenzfeldern zu erkennen. 
- Sie haben sich mit den Möglichkeiten und Notwendigkeiten einer Weiterentwicklung ihrer beruflichen Kompetenzen auseinandergesetzt.  
"
"186e62769ecroot","376905701855620","Personale und Soziale Kompetenz",41,"- Die Studierenden haben ihre spezifische Rolle in der Moderation von Gruppen, in der Führung von Verhandlungsprozessen sowie in der Konfliktbearbeitung reflektiert."
"186e62769ecroot","376905701855620","Sachkompetenz",5,"-"
"186e62769ecroot","376905701855620","Selbstkompetenz",8,"- Die Studierenden sind in der Lage, ihre persönlichen Stärken und Schwächen in diesen Kompetenzfeldern zu erkennen. 
- Sie haben sich mit den Möglichkeiten und Notwendigkeiten einer Weiterentwicklung ihrer beruflichen Kompetenzen auseinandergesetzt.  
"
"186e62769ecroot","376905701855620","Sozial-ethische Kompetenz",7,"- Die Studierenden haben ihre spezifische Rolle in der Moderation von Gruppen, in der Führung von Verhandlungsprozessen sowie in der Konfliktbearbeitung reflektiert."
"186e62769ecroot","376905701855620","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","376905701855620","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","376905701855620","Wissenskompetenz",10,"- Die Studierenden kennen Verfahren und Methoden für die Zusammenarbeit mit unterschiedlichen Akteuren in Planungs- und Entwicklungsprozessen. 
"
"186e62769ecroot","378113656014330","Lehrinhalte",17,"-"
"186e62769ecroot","378113656014330","Literatur",18,"-"
"186e62769ecroot","378113667476332","Besonderheiten",14,"-"
"186e62769ecroot","378113667476332","Fachkompetenz",4,"-"
"186e62769ecroot","378113667476332","Handlungskompetenz",11,"-"
"186e62769ecroot","378113667476332","Lehrform",47,"-"
"186e62769ecroot","378113667476332","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","378113667476332","Literatur",31,"-"
"186e62769ecroot","378113667476332","Methodenkompetenz",40,"-"
"186e62769ecroot","378113667476332","Personale und Soziale Kompetenz",41,"-"
"186e62769ecroot","378113667476332","Sachkompetenz",5,"-"
"186e62769ecroot","378113667476332","Selbstkompetenz",8,"-"
"186e62769ecroot","378113667476332","Sozial-ethische Kompetenz",7,"-"
"186e62769ecroot","378113667476332","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","378113667476332","Voraussetzungen",23,"-"
"186e62769ecroot","378113667476332","Wissenskompetenz",10,"-"
"186e62769ecroot","378894668294425","Besonderheiten",14,"-"
"186e62769ecroot","378894668294425","Fachkompetenz",4,"-"
"186e62769ecroot","378894668294425","Handlungskompetenz",11,"- Die Studierenden wissen um die systemischen Zusammenhänge (Strategie, Struktur/Prozesse und Kultur), die bei (digitalen) Transformationsprozessen zu berücksichtigen sind.
- Nutzerorientierte Digitalisierung (Design Thinking), beteiligungsorientierte Verfahren (User Stories), Feedback-Loops.
- Abschätzung möglicher Konsequenzen im fachlichen Kontext (Technikfolgenabschätzung)
- Gestaltung von Nutzungsbedingungen für das berufliche Anwendungsfeld"
"186e62769ecroot","378894668294425","Lehrform",47,"-"
"186e62769ecroot","378894668294425","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","378894668294425","Literatur",31,"-"
"186e62769ecroot","378894668294425","Methodenkompetenz",40,"-"
"186e62769ecroot","378894668294425","Personale und Soziale Kompetenz",41,"-"
"186e62769ecroot","378894668294425","Sachkompetenz",5,"-"
"186e62769ecroot","378894668294425","Selbstkompetenz",8,"- Reflexion der eigenen Haltung (Code of Ethics) und der Rolle als „Change Agent“ in digitalen Transformationsprozessen
- Sensibilisierung für die technologischen, ökonomischen und sozialen Herausforderungen der Digitalisierung und Auswirkungen auf die Soziale Arbeit (u.a. Nutzer_innen u. Sozialraumorientierung)
- Sozialarbeiterische Handlungskompetenz in ganzheitliche, zukunftsgerichtete Veränderungsprozesse einbringen
- Kompetenz, Veränderungsprozesse modular zu planen und umzusetzen sowie tragfähige Zukunftslösungen zu entwickeln"
"186e62769ecroot","378894668294425","Sozial-ethische Kompetenz",7,"- Verständnis für Einflussfaktoren und Auswirkungen von digitalem Wandel
- Werte, Normen und Regeln von Systemen insbesondere in Verbindung mit Künstlicher Intelligenz
- Sensibilität für gesellschaftliche Auswirkungen bzw. gesellschaftliche Umbrüche in Zeiten von Digitalisierung"
"186e62769ecroot","378894668294425","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","378894668294425","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","378894668294425","Wissenskompetenz",10,"- Wissen um digitale Trends, Entwicklungen und Zukunftsthemen
- Wissen um Anwendungsfelder aus der Praxis
- Vorstellungen für den Einsatz von Zukunftstechnologien entwickeln
- Die Studierenden entwickeln Kompetenz, um Prozesse in Systemen abzubilden"
"186e62769ecroot","378894729336429","Lehrinhalte",17,"- Allgemeine Grundlagen und Trends in der Informations- und Wissensgesellschaft
- Integrierte digitale Transformation (Strategie, Struktur/Prozesse, Kultur)
- Aktuelle Entwicklungen im Bereich der Digitalisierung, z.B. Industrie 4.0, Robotik, Embeded Systems, Internet of Things, Internet of Everything, künstliche Intelligenz, virtuelle und erweiterte Realität etc.
- Digitale Trends und Entwicklungen im Bereich der Sozialen Arbeit: z.B. Ambient Assisted Living, Robotik in der Pflege, Mehrwert und Entlastung durch digitale Unterstützung z.B. in der Pflegedokumentation, Digitales Lernen und virtuelle Zusammenarbeit
- Visionen zu entwickeln sowie Trends und Lösungen zu kennen und auszuprobieren
- Recherche von digitalen Lösungen innerhalb der Branche. Übertragung auf den eigenen Anwendungskontext sowie Weitergabe durch strukturierten Knowledge-Transfer an die KommilitonInnen"
"186e62769ecroot","378894729336429","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Eubanks, B. (2018): Artificial Intelligence for HR: Use AI to Support and Develop a Successful Workforce. London. Kogan Page
- Haverkamp, T. / Naroska, E. / Dogangün, A. / Stockmanns, G.: Sensorunterstützte Pflegedokumentation. In: Ambient Assisted Living – AAL 3. Deutscher AAL-Kongress mit Ausstellung – Assistenzsysteme im Dienste des Menschen: zuhause und unterwegs. 2010. Berlin. VDE Verlag
- Häusling, A. (Hrsg.) (2018): Agile Organisationen. Transformationen erfolgreich gestalten – Beispiele agiler Pioniere. Freiburg. Haufe Verlag.
- Horx. M.: Zukunft wagen: Über den klugen Umgang mit dem Unvorhersehbaren. 2015. München. Random House.
- Eugster, J.: Übermorgen: Eine Zeitreise in unsere digitale Zukunft. 2019. Zürich. Midas Verlag.
- Königswieser, R. / Cichy, U. / Jochum, G.: SIMsalabim: Veränderung ist keine Zauberei. Systemisches IntegrationsManagement
- Specht, P.: Die 50 wichtigsten Themen der Digitalisierung: Künstliche Intelligenz, Blockchain, Robotik, Virtual Reality und vieles mehr verständlich erklärt. 2019. München. Redline Verlag.
- Wolff, D. / Göbel, R.: Digitalisierung Segen oder Fluch? Wie die Digitalisierung unsere Lebens- und Arbeitswelt verändert. 2018. Berlin. Springer Verlag"
"186e62769ecroot","378894860586435","Besonderheiten",14,"-"
"186e62769ecroot","378894860586435","Fachkompetenz",4,"-"
"186e62769ecroot","378894860586435","Handlungskompetenz",11,"- Die Studierenden können die im Rahmen einer organisationsspezifischen Gestaltung der digitalen Transformation sowie Weiterentwicklung von Prozessen, Strukturen und Anreizsystemen zu berücksichtigenden Themenfelder identifizieren und verorten.
- Sie verfügen über Methoden und Verfahren, um die digitale Transformation sowie prozessuale und strukturelle Weiterentwicklung von Organisationen zielgerichtet und systematisch umzusetzen."
"186e62769ecroot","378894860586435","Lehrform",47,"-"
"186e62769ecroot","378894860586435","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","378894860586435","Literatur",31,"-"
"186e62769ecroot","378894860586435","Methodenkompetenz",40,"-"
"186e62769ecroot","378894860586435","Personale und Soziale Kompetenz",41,"-"
"186e62769ecroot","378894860586435","Sachkompetenz",5,"-"
"186e62769ecroot","378894860586435","Selbstkompetenz",8,"- Die Studierenden haben alternative Optionen zur Gestaltung der digitalen Transformation reflektiert.
- Sie sind in der Lage, eine im Kontext der digitalen Transformation sozialer Arbeit angemessene Entwicklung von Organisationen zu konzipieren.
- Studierende haben die mit Veränderungsprozessen einhergehende Berücksichtigung von Werten, Bedürfnissen und Kompetenzen reflektiert."
"186e62769ecroot","378894860586435","Sozial-ethische Kompetenz",7,"- Die Studierenden können reflektieren, welche Interessenlagen in den Handlungsfeldern vorliegen und in Gestaltungs- und Veränderungsprozessen zu berücksichtigen sind.
- Sie entwickeln eine Sensibilität für die Relevanz von Unternehmenskultur sowie individuellen Denk- und Handlungslogiken („Mindset“) im Rahmen der digitalen Transformation von Organisationen.
- Sie eignen sich im Diskurs eine reflektierte eigene Position zu den ethischen Aspekten der digitalen Transformation in Bezug auf den wohlfahrtsstaatlichen Auftrag sozialer Unternehmen an (Stichwort „digitale Teilhabe“)."
"186e62769ecroot","378894860586435","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","378894860586435","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","378894860586435","Wissenskompetenz",10,"- Die Studierenden kennen die aktuellen Herausforderungen der digitalen Transformation.
- Sie wissen um die wesentlichen technologischen, ökonomischen und sozialen Veränderungen, welche die digitale Transformation prägen.
- Die Studierenden kennen wissenschaftliche Theorien und praxisbewährte Ansätze zur problemadäquaten Gestaltung und Veränderung von Organisationen.
- Sie wissen, welche Anforderungen an die Führung im Kontext der digitalen Transformation zu stellen sind."
"186e62769ecroot","378894924416439","Lehrinhalte",17,"- Grundlagen der digitalen Transformation: Wesentliche technologische, ökonomische und soziale Veränderungen
- Die neuen „Gesetze“ der digitalen Netzwerkökonomie
- Ansätze zur Gestaltung der digitalen Transformation – „Digital Leadership“ („Mindset“, Prinzipien und Methoden)
- Organisationsentwicklung im Kontext der digitalen Transformation (Strukturen, Prozesse, Change Management)
- Erarbeitung eines Organisationsentwicklungskonzeptes zur Digitalisierung der Sozialen Arbeit"
"186e62769ecroot","378894924416439","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt. 
- Appelfeller, Wieland / Feldmann, Carsten (2018): Die digitale Transformation des Unternehmens: Systematischer Leitfaden mit zehn Elementen zur Strukturierung und Reifegradmessung, Berlin
- Appelo, Jurgen (2018): Managing for Happiness – Übungen, Werkzeuge und Praktiken, um jedes Team zu motivieren, München
- Berninger-Schäfer, Elke (2019): Digital Leadership: Kompetenzen und Mindset für Führungskräfte, die ihre Mitarbeitende durch die digitale Transformation ihres Unternehmens begleiten, Bonn
- Bosch, Ulf / Hentschel, Stefan / Kramer, Steffen (2018): Digital Offroad: Erfolgsstrategien für die digitale Transformation, Freiburg
- Creusen, Utho / Gall, Birte / Hackl, Oliver (2017): Digital Leadership: Führung in Zeiten des digitalen Wandels, Wiesbaden
- Fleischmann, Albert / Oppl, Stefan / Schmidt, Werner/ Stary, Christian (2018): Ganzheitliche Digitalisierung von Prozessen – Perspektivenwechsel - Design Thinking - Wertegeleitete Interaktion, Wiesbaden
- Freisler, Renate / Greßer, Katrin (2019): Ready for Transformation. Neue Arbeitswelt, digital und agil. Wie Sie als Führungskraft, UnternehmerIn und Change-Agent die Transformationsreise erfolgreich begleiten und die Organisation in eine gute Zukunft führen, Bonn
- Gloger, Boris / Rösner, Dieter (2017): Selbstorganisation braucht Führung: Die einfachen Geheimnisse agilen Managements, München
- Hess, Thomas (2019): Digitale Transformation strategisch steuern: Vom Zufallstreffer zum systematischen Vorgehen, Wiesbaden
- Hofert, Svenja (2019): Mindshift – Mach dich fit für die Arbeitswelt von morgen, Frankfurt
- Hofert, Svenja / Thonet, Claudia (2018): Der agile Kulturwandel: 33 Lösungen für Veränderungen in Organisationen, Wiesbaden
- Hofert, Svenja (2018): Das agile Mindset: Mitarbeiter entwickeln, Zukunft der Arbeit gestalten, Wiesbaden
- Ismail, Salim et al. (2017): Exponentielle Organisationen: Das Konstruktionsprinzip für die Transformation von Unternehmen im Informationszeitalter, München
-"
"186e62769ecroot","378935129719601","Besonderheiten",14,"-"
"186e62769ecroot","378935129719601","Fachkompetenz",4,"-"
"186e62769ecroot","378935129719601","Handlungskompetenz",11,"Die Studierenden haben ein integratives Verständnis entwickelt, wie digitale Geschäftsmodelle im Spannungsfeld von Kosten und Sozialer Arbeit auszugestalten sind. Sie sind in der Lage, die sich aus dem Zusammenspiel von technologischen und sozio-ökonomischen Rahmenbedingungen ergebenden Geschäftsmodellausprägungen (z.B. im Kontext von Social Entrepreneurship) als Schlüsselfaktoren für den Erfolg sozialer Institutionen zu verstehen."
"186e62769ecroot","378935129719601","Lehrform",47,"-"
"186e62769ecroot","378935129719601","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","378935129719601","Literatur",31,"-"
"186e62769ecroot","378935129719601","Methodenkompetenz",40,"-"
"186e62769ecroot","378935129719601","Personale und Soziale Kompetenz",41,"-"
"186e62769ecroot","378935129719601","Sachkompetenz",5,"-"
"186e62769ecroot","378935129719601","Selbstkompetenz",8,"Die Studierenden sind in der Lage, Geschäftsmodelle im Allgemeinen sowie digitale Geschäftsmodelle im Besonderen zu dokumentieren, zu analysieren sowie auf Basis einschlägiger Methoden der Ideengenerierung neu oder weiter zu entwickeln sowie auf die besonderen Rahmenbedingungen sozialer Institutionen zu übertragen. Sie sind zudem befähigt, Methoden des Prozessmanagements anzuwenden."
"186e62769ecroot","378935129719601","Sozial-ethische Kompetenz",7,"Die Studierenden können sich auf die z. T. divergenten Interessenlagen der in Prozessen der digitalen Transformation involvierten internen und externen Personen in Wirtschaft und Gesellschaft einstellen sowie eine Mittlerfunktion zwischen verschiedenen Anspruchsgruppen wahrnehmen. Sie sind sensibilisiert für die ökonomischen, technologischen und sozialen Herausforderungen, die mit der Suche nach und Implementierung von Geschäftsmodellen im Lichte digitaler Transformationsprozesse sozialer Institutionen einhergehen."
"186e62769ecroot","378935129719601","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","378935129719601","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","378935129719601","Wissenskompetenz",10,"Die Studierenden kennen wichtige technologische Entwicklungen im Kontext der Digitalisierung und deren Bedeutung für Unternehmen, Staat, Gesellschaft und soziale Einrichtungen. Sie wissen um grundlegende Konzepte des Prozessmanagements die Möglichkeiten zur Standardisierung und Automatisierung von Prozessen.
Den Studierenden sind Konzepte zur Systematisierung von Geschäftsmodellen bekannt sowie die wichtigsten Instrumente zu deren Entwicklung, insb. auch Methoden der Ideengenerierung. Verbunden mit Faktenwissen zu einzelnen Gestaltungsfeldern der Digitalen Transformation im Kontext der Sozialen Arbeit sowie zum digitalen Reifegrad von sozialen Institutionen sind die Studierenden darauf aufbauend in der Lage, eine Identifikation sowie Fragen der Ausgestaltung von digitalen Geschäftsmodellen im sozialen Kontext vorzunehmen."
"186e62769ecroot","378935192767605","Lehrinhalte",17,"- Rahmenbedingung der Digitalisierung für soziale Institutionen und Sozialunternehmen (z. B. Digitale Transformationen von Unternehmen, eGovernment, Anspruchsgruppen der Sozialen Arbeit)
- Strategisches und operatives Prozessmanagement
- Digitalisierung von Verwaltungs- und Leistungsprozessen (insbes. Standardisierung und Automatisierung)
- (Digital) Customer Experience im Kontext der Sozialen Arbeit
- Begriffsbestimmung und Grundlagen Digitaler Transformation
- Wandel von Geschäftsmodellen in Unternehmen durch Digitale Transformation
- Merkmale digitaler Geschäftsmodelle
- Konzepte zur Systematisierung von Geschäftsmodellen
- Traditionelle Formen sozialer Institutionen und Geschäftsmodelle von Sozialunternehmen 
- Instrumente zur Entwicklung von Geschäftsmodellen (insb. Business Model Canvas und St. Galler Business Model Navigator; Kreativtechniken z.B. Design Thinking) 
- Übertragung neuer Geschäftsmodellkonzepte auf die Besonderheiten von Sozialunternehmen 
- Reifegradanalyse digitaler Geschäftsmodelle"
"186e62769ecroot","378935192767605","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt. 
- Beck, R.: Crowdinvesting: Die Investition der Vielen, Kulmbach: Börsenbuch Verlag.
- Becker, W. /Ulrich, P. /Stradtmann, M.: Geschäftsmodellinnovationen als Wettbewerbsvorteil mittelständischer Unternehmen, Wiesbaden: Springer Gabler.
- Borgmeier, A. / Grohmann, A. / Gross, S. (Hrsg.): Smart Services und Internet der Dinge: Geschäftsmodelle, Umsetzung und Best Practices, München: Hanser.
- Gassmann, O. / Frankenberger, K. / Csik, M: Geschäftsmodelle entwickeln. 55 innovative Konzepte mit dem St. Galler Business Model Navigator, München: Hanser.
- Gassmann, O. / Sutter, P.: Digitale Transformation im Unternehmen gestalten, München: Hanser.
- Gentsch, P.: Künstliche Intelligenz für Sales, Marketing und Service, Wiesbaden: Springer Gabler.
- Graf, A. / Schneider, H.: Das E-Commerce Buch: Marktanalysen – Geschäftsmodelle – Strategien, Frankfurt: Deutscher Fachverlag.
- Hahn, C. (Hrsg.): Finanzierung und Besteuerung von Start-up-Unternehmen, Wiesbaden: Springer Gabler.
- Hoffmeister, C.: Digital Business Modelling. Digitale Geschäftsmodelle entwickeln und strategisch verankern, München: Hanser.
- Hoffmeister, C.: Digitale Geschäftsmodelle richtig einschätzen, München: Hanser.
- Jung, H.H. / Kraft, P. (Hrsg.): Digital vernetzt. Transformation der Wertschöpfung, München: Hanser.
- Kollmann, T.: E-Business: Grundlagen elektronischer Geschäftsprozesse in der Digitalen Wirtschaft, Wiesbaden: Springer Gabler.
- Kreutzer, R.T. / Neugebauer, T. / Pattloch, A.: Digital Business Leadership. Digitale Transformation – Geschäftsmodell-Innovation – agile Organisation – Change Management, Wiesbaden: Springer Gabler.
- Lemke, C. / Brenner, W. / Kirchner, K.: Einführung in die Wirtschaftsinformatik: Band 2: Gestalten des digitalen Zeitalters, Berlin: Springer Gabler.
- Matzler, K. / Bailom, F. / von den Eichen, S.F. / Anschober, M.: Digital Disruption, München: Vahlen.
- Moos, G. / Peters, A.: BWL für soziale Berufe: Eine Einführung, München/Basel, Ernst Reinh"
"186e62769ecroot","378935265362610","Besonderheiten",14,"Kombinierte Prüfungsleistung: mündliche Prüfung und Seminararbeit"
"186e62769ecroot","378935265362610","Fachkompetenz",4,"-"
"186e62769ecroot","378935265362610","Handlungskompetenz",11,"- Die Studierenden können die fachlichen Anforderungen ihrer Einrichtung an IT-Systeme und -Prozesse aufnehmen und systematisch daraufhin untersuchen, ob sie mit rechtlichen und sicherheitstechnischen Rahmenbedingungen vereinbar sind.
- Die Studierenden wissen Bescheid über die zentralen Methoden und Techniken der IT-Sicherheit und des Datenschutzes und können Problemstellungen durch deren Einsatz zielgerichtet und effizient lösen.
- Die Studierenden kennen die für den betrieblichen Kontext maßgeblichen Rechtsgrundlagen und sind in der Lage, beim Einsatz von IT-Systemen oder der Durchführung von IT-Projekten rechtliche Risiken und Gestaltungsmöglichkeiten frühzeitig erkennen zu können. Dadurch helfen sie, Haftungsrisiken für ihre Einrichtung zu vermeiden."
"186e62769ecroot","378935265362610","Lehrform",47,"-"
"186e62769ecroot","378935265362610","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","378935265362610","Literatur",31,"-"
"186e62769ecroot","378935265362610","Methodenkompetenz",40,"-"
"186e62769ecroot","378935265362610","Personale und Soziale Kompetenz",41,"-"
"186e62769ecroot","378935265362610","Sachkompetenz",5,"-"
"186e62769ecroot","378935265362610","Selbstkompetenz",8,"- Die Studierenden sind in der Lage, sich bei der Planung und Evaluation von IT-Systemen und Prozessen mit den Spezialisten aus den jeweiligen Bereichen (z. B. Justitiariat, Datenschutz-/Informationssicherheitsbeauftragte) auszutauschen und die Anforderungen ihrer Einrichtung der Sozialen Arbeit adäquat zu kommunizieren."
